,Brand,Price,Body,Mileage,EngineV,Engine Type,Registration,Year
2380,Audi,8200.0,other,326,2.5,Diesel,yes,2002
2381,Volkswagen,7000.0,sedan,185,2.8,Gas,yes,2004
2382,Volkswagen,9200.0,vagon,107,1.6,Petrol,yes,2010
2383,Volkswagen,4000.0,hatch,105,2.0,Other,yes,2013
2384,Renault,17500.0,crossover,20,1.5,Diesel,yes,2016
2385,BMW,1950.0,sedan,162,1.6,Petrol,no,1995
2386,Audi,11000.0,other,120,1.8,Petrol,yes,2000
2387,Audi,7750.0,sedan,259,3.0,Diesel,no,2005
2388,Volkswagen,24300.0,sedan,1,1.6,Diesel,yes,2016
2389,Renault,4100.0,van,190,1.9,Diesel,yes,2002
2390,Mercedes-Benz,69900.0,crossover,69,3.0,Diesel,yes,2014
2391,Volkswagen,29999.0,other,129,2.0,Diesel,yes,2014
2392,Renault,11999.0,vagon,188,1.5,Other,yes,2012
2393,Volkswagen,13900.0,vagon,122,1.4,Gas,yes,2013
2394,BMW,8900.0,vagon,274,2.0,Diesel,no,2007
2395,Audi,26000.0,sedan,105,2.0,Petrol,yes,2012
2396,BMW,2700.0,other,287,2.5,Diesel,no,1998
2397,Toyota,12500.0,sedan,140,3.5,Gas,yes,2007
2398,BMW,4500.0,sedan,28,1.9,Petrol,yes,1995
2399,Toyota,88000.0,crossover,3,4.5,Diesel,yes,2016
2400,Mitsubishi,8700.0,sedan,143,2.0,Gas,yes,2007
2401,Volkswagen,17200.0,van,230,3.2,Gas,yes,2008
2402,Toyota,30600.0,crossover,39,2.2,Diesel,yes,2014
2403,Mercedes-Benz,15300.0,sedan,240,2.2,Diesel,yes,2006
2404,Toyota,73900.0,crossover,1,4.5,Diesel,yes,2016
2405,Volkswagen,12500.0,sedan,84,2.0,Petrol,yes,2007
2406,Mercedes-Benz,30500.0,crossover,150,5.5,Petrol,yes,2002
2407,BMW,64900.0,crossover,73,3.0,Diesel,yes,2013
2408,Toyota,11200.0,sedan,179,2.4,Petrol,yes,2006
2409,BMW,9900.0,other,93,2.5,Petrol,yes,2003
2410,Mercedes-Benz,55000.0,sedan,34,2.2,Diesel,yes,2011
2411,Volkswagen,3000.0,vagon,250,1.9,Diesel,yes,1992
2412,BMW,33000.0,sedan,147,3.0,Diesel,yes,2009
2413,Renault,13000.0,hatch,75,2.0,Petrol,yes,2013
2414,Mercedes-Benz,33900.0,other,102,5.0,Petrol,yes,2008
2415,BMW,17500.0,crossover,210,3.0,Diesel,yes,2005
2416,Audi,33000.0,crossover,60,2.0,Petrol,yes,2011
2417,Volkswagen,11999.0,sedan,240,1.6,Petrol,yes,2010
2418,Toyota,14700.0,sedan,141,3.5,Petrol,yes,2008
2419,Audi,2600.0,vagon,253,1.8,Gas,no,1997
2420,BMW,10900.0,sedan,375,4.4,Gas,yes,2001
2421,Toyota,99999.0,crossover,0,4.5,Diesel,yes,2016
2422,Toyota,3900.0,hatch,160,1.0,Petrol,yes,1999
2423,Renault,5700.0,van,275,1.9,Diesel,yes,2002
2424,Audi,90999.0,sedan,4,3.0,Diesel,yes,2015
2425,Mercedes-Benz,25500.0,sedan,137,2.2,Diesel,yes,2012
2426,BMW,3300.0,sedan,360,2.5,Petrol,yes,1992
2427,Toyota,28700.0,crossover,80,3.5,Gas,yes,2012
2428,Volkswagen,9300.0,van,200,1.6,Diesel,yes,2011
2429,Toyota,9400.0,sedan,148,1.8,Gas,yes,2008
2430,Audi,23000.0,crossover,180,3.6,Gas,yes,2007
2431,BMW,4500.0,sedan,370,4.0,Petrol,yes,1993
2432,Mitsubishi,23900.0,crossover,1,1.8,Petrol,yes,2015
2433,Mercedes-Benz,107999.0,crossover,0,3.0,Diesel,yes,2016
2434,Volkswagen,12900.0,sedan,157,1.8,Gas,yes,2008
2435,Mercedes-Benz,14900.0,van,211,2.2,Other,yes,2012
2436,Volkswagen,15900.0,other,160,1.8,Petrol,yes,2010
2437,Volkswagen,9300.0,van,154,2.0,Gas,yes,2010
2438,Mercedes-Benz,7000.0,other,260,2.2,Diesel,yes,2000
2439,Mitsubishi,14700.0,crossover,240,3.2,Diesel,yes,2006
2440,Toyota,21800.0,crossover,63,2.0,Petrol,yes,2013
2441,Audi,68000.0,crossover,20,3.0,Petrol,yes,2014
2442,Mercedes-Benz,7000.0,sedan,370,2.2,Petrol,yes,1995
2443,Mercedes-Benz,70000.0,other,21,6.0,Petrol,yes,2008
2444,Volkswagen,22000.0,sedan,65,2.0,Petrol,yes,2012
2445,Mercedes-Benz,18900.0,other,50,3.5,Petrol,yes,2005
2446,BMW,9700.0,sedan,267,2.0,Diesel,yes,2002
2447,Volkswagen,4850.0,vagon,300,1.9,Diesel,yes,1998
2448,Mercedes-Benz,8700.0,other,260,2.2,Diesel,yes,2003
2449,Toyota,14700.0,sedan,139,3.5,Petrol,yes,2008
2450,Volkswagen,23999.0,sedan,1,1.6,Diesel,yes,2016
2451,Mitsubishi,24500.0,crossover,11,2.5,Diesel,yes,2012
2452,Mercedes-Benz,23500.0,van,161,2.2,Diesel,yes,2011
2453,Volkswagen,10000.0,van,160,1.6,Diesel,yes,2012
2454,Volkswagen,9700.0,van,255,2.5,Diesel,yes,2002
2455,Renault,7000.0,vagon,280,1.5,Diesel,yes,2005
2456,Renault,1550.0,other,245,2.0,Petrol,no,1998
2457,Mercedes-Benz,47600.0,van,0,2.2,Diesel,yes,2016
2458,Toyota,27000.0,other,105,2.5,Diesel,yes,2013
2459,BMW,65000.0,crossover,0,2.5,Diesel,yes,2016
2460,Renault,20007.0,sedan,2,1.5,Diesel,yes,2015
2461,Volkswagen,15500.0,crossover,167,3.2,Petrol,yes,2006
2462,Volkswagen,3999.0,hatch,152,1.0,Petrol,yes,2000
2463,BMW,19990.0,sedan,1,2.0,Diesel,yes,2008
2464,Mercedes-Benz,38000.0,sedan,42,1.6,Petrol,yes,2014
2465,Volkswagen,20477.54,van,1,1.6,Diesel,yes,2015
2466,Volkswagen,9650.0,vagon,200,1.4,Gas,yes,2009
2467,BMW,37500.0,crossover,115,3.0,Diesel,yes,2008
2468,Mercedes-Benz,12700.0,van,193,2.2,Diesel,yes,2011
2469,Toyota,4500.0,hatch,207,1.3,Petrol,yes,1995
2470,Mercedes-Benz,2400.0,sedan,3,3.0,Diesel,yes,1998
2471,Mercedes-Benz,6999.0,sedan,330,2.0,Petrol,yes,1997
2472,Volkswagen,8900.0,van,169,1.9,Diesel,yes,2008
2473,Mitsubishi,7999.0,sedan,78,1.5,Gas,yes,2011
2474,Volkswagen,13500.0,van,124,2.0,Diesel,yes,2013
2475,Mercedes-Benz,109999.0,crossover,1,3.0,Diesel,yes,2016
2476,Mercedes-Benz,14100.0,van,138,2.2,Diesel,yes,2009
2477,Volkswagen,4600.0,other,290,1.9,Diesel,yes,1995
2478,Mercedes-Benz,3250.0,sedan,250,4.0,Diesel,no,2002
2479,Mercedes-Benz,19500.0,sedan,157,3.5,Petrol,yes,2006
2480,Audi,2300.0,vagon,25,2.5,Diesel,no,1999
2481,Toyota,11700.0,sedan,131,2.4,Petrol,yes,2007
2482,Audi,7000.0,vagon,210,3.0,Diesel,no,2006
2483,BMW,6950.0,sedan,320,4.4,Gas,yes,1997
2484,Mitsubishi,4500.0,sedan,300,1.6,Gas,yes,2000
2485,Renault,12500.0,vagon,150,1.5,Diesel,yes,2011
2486,BMW,2200.0,sedan,290,2.5,Gas,yes,1997
2487,Renault,10750.0,hatch,136,1.5,Diesel,yes,2011
2488,Mitsubishi,8400.0,sedan,91,1.5,Petrol,yes,2009
2489,Volkswagen,28500.0,sedan,50,2.0,Petrol,yes,2013
2490,BMW,44800.0,sedan,63,4.4,Petrol,yes,2012
2491,Toyota,11707.8,hatch,1,1.0,Petrol,yes,2016
2492,BMW,32500.0,sedan,131,2.0,Diesel,yes,2010
2493,Renault,10500.0,vagon,165,1.5,Diesel,yes,2012
2494,Mercedes-Benz,11999.0,other,215,2.2,Diesel,yes,2007
2495,Mercedes-Benz,20300.0,sedan,198,1.8,Gas,yes,2011
2496,BMW,6100.0,sedan,205,1.8,Petrol,yes,2001
2497,Volkswagen,12300.0,other,248,1.9,Diesel,yes,2010
2498,Toyota,11750.0,sedan,69,1.6,Petrol,yes,2013
2499,BMW,52300.0,sedan,55,3.0,Diesel,yes,2013
2500,Audi,30900.0,crossover,70,2.0,Petrol,yes,2012
2501,Volkswagen,5200.0,van,235,2.0,Diesel,yes,2005
2502,BMW,26800.0,sedan,47,2.0,Petrol,yes,2013
2503,Volkswagen,74000.0,crossover,1,3.0,Diesel,yes,2015
2504,Renault,10700.0,van,150,1.9,Diesel,yes,2006
2505,Mercedes-Benz,17500.0,vagon,113,2.2,Diesel,yes,2010
2506,Toyota,30800.0,crossover,56,2.7,Gas,yes,2011
2507,Volkswagen,2800.0,hatch,140,1.4,Petrol,no,2002
2508,Mercedes-Benz,12600.0,sedan,123,3.2,Petrol,yes,2000
2509,Volkswagen,17500.0,sedan,144,1.4,Petrol,yes,2012
2510,Toyota,68000.0,crossover,67,4.5,Diesel,yes,2012
2511,Toyota,34000.0,crossover,44,3.5,Petrol,yes,2012
2512,Toyota,28900.0,crossover,20,2.5,Petrol,yes,2013
2513,Volkswagen,9900.0,van,230,1.9,Diesel,yes,2008
2514,Toyota,46500.0,other,4,3.0,Diesel,yes,2016
2515,BMW,24700.0,other,85,4.4,Petrol,yes,2004
2516,Volkswagen,3400.0,van,175,1.4,Petrol,yes,2003
2517,Mitsubishi,7700.0,sedan,139,1.5,Petrol,yes,2008
2518,Toyota,19000.0,crossover,263,4.2,Diesel,yes,2001
2519,BMW,3500.0,sedan,185,2.0,Diesel,no,2002
2520,Volkswagen,14800.0,other,177,2.0,Diesel,yes,2012
2521,Mitsubishi,36000.0,crossover,0,2.4,Petrol,yes,2016
2522,Volkswagen,13995.0,van,147,1.6,Diesel,yes,2013
2523,Toyota,9900.0,sedan,130,2.3,Gas,yes,2006
2524,Mitsubishi,7500.0,hatch,138,1.3,Petrol,yes,2008
2525,Volkswagen,24800.0,sedan,2,1.6,Diesel,yes,2016
2526,Renault,7100.0,hatch,127,2.0,Gas,yes,2006
2527,Toyota,45000.0,crossover,80,4.0,Petrol,yes,2013
2528,Mercedes-Benz,2499.0,sedan,300,3.0,Diesel,no,1999
2529,Mitsubishi,9500.0,sedan,136,2.0,Petrol,yes,2008
2530,BMW,21000.0,sedan,186,3.0,Petrol,yes,2007
2531,Volkswagen,11450.0,van,140,2.0,Diesel,yes,2010
2532,Volkswagen,66346.0,crossover,0,3.0,Diesel,yes,2016
2533,Volkswagen,8200.0,hatch,164,1.4,Petrol,yes,2008
2534,Renault,4599.0,van,190,1.5,Diesel,yes,2003
2535,Volkswagen,8900.0,sedan,62,1.6,Petrol,yes,2012
2536,Toyota,13900.0,hatch,79,1.6,Gas,yes,2012
2537,BMW,5500.0,sedan,200,3.5,Gas,yes,1998
2538,Mercedes-Benz,5500.0,sedan,360,2.0,Gas,yes,1994
2539,Volkswagen,5950.0,van,213,1.6,Gas,yes,2008
2540,Mitsubishi,18999.0,crossover,173,3.8,Gas,yes,2008
2541,Mercedes-Benz,124000.0,crossover,0,3.0,Petrol,yes,2016
2542,Volkswagen,11500.0,sedan,130,2.0,Diesel,yes,2008
2543,Mercedes-Benz,4500.0,sedan,240,3.2,Other,no,2005
2544,BMW,34900.0,crossover,35,3.0,Petrol,yes,2011
2545,Mitsubishi,12999.0,crossover,84,2.4,Petrol,yes,2009
2546,Toyota,20900.0,crossover,180,4.7,Gas,yes,2004
2547,Mercedes-Benz,26900.0,sedan,150,5.5,Petrol,yes,2008
2548,Volkswagen,49999.0,van,59,2.0,Diesel,yes,2014
2549,Mercedes-Benz,4000.0,crossover,287,4.0,Diesel,no,2003
2550,Volkswagen,52300.0,crossover,19,3.0,Diesel,yes,2014
2551,Mercedes-Benz,29500.0,sedan,37,1.8,Petrol,yes,2012
2552,Volkswagen,19100.0,other,120,1.4,Petrol,yes,2012
2553,BMW,45500.0,other,26,2.0,Diesel,yes,2015
2554,BMW,7200.0,sedan,255,2.8,Petrol,yes,1998
2555,BMW,24700.0,vagon,142,2.0,Diesel,yes,2012
2556,Toyota,21000.0,crossover,74,2.0,Petrol,yes,2011
2557,Mitsubishi,14500.0,crossover,90,3.0,Petrol,yes,2008
2558,Mercedes-Benz,13800.0,sedan,222,3.0,Gas,yes,2007
2559,Volkswagen,25999.0,sedan,60,1.8,Petrol,yes,2014
2560,Volkswagen,9555.0,sedan,174,2.0,Petrol,yes,2007
2561,Renault,9700.0,van,152,2.0,Diesel,yes,2010
2562,Renault,11700.0,van,150,2.3,Diesel,yes,2012
2563,Volkswagen,5300.0,vagon,259,1.6,Gas,yes,1995
2564,Audi,22500.0,sedan,159,5.2,Petrol,yes,2008
2565,Renault,8300.0,van,221,1.5,Diesel,yes,2009
2566,Volkswagen,4900.0,van,198,1.6,Petrol,no,2004
2567,BMW,8100.0,sedan,245,2.0,Diesel,no,2007
2568,Volkswagen,4400.0,sedan,290,1.8,Gas,yes,1997
2569,BMW,9500.0,crossover,110,3.0,Diesel,no,2008
2570,Audi,9500.0,vagon,160,2.7,Gas,yes,2003
2571,Toyota,4350.0,sedan,35,2.2,Gas,yes,1999
2572,Volkswagen,10000.0,van,224,2.5,Diesel,yes,2006
2573,BMW,65000.0,crossover,58,4.4,Petrol,yes,2014
2574,Renault,8200.0,hatch,79,1.6,Petrol,yes,2008
2575,Volkswagen,22000.0,crossover,98,2.0,Diesel,yes,2013
2576,Volkswagen,13300.95,sedan,0,1.6,Petrol,yes,2016
2577,Volkswagen,9300.0,vagon,150,2.0,Petrol,yes,2008
2578,Volkswagen,6700.0,van,300,2.4,Diesel,yes,2000
2579,Mercedes-Benz,3900.0,sedan,385,1.8,Petrol,yes,1995
2580,Mercedes-Benz,2150.0,sedan,360,2.9,Diesel,no,1997
2581,Renault,11111.0,vagon,190,1.5,Diesel,yes,2011
2582,Renault,7500.0,other,160,2.0,Gas,yes,2006
2583,BMW,99999.0,other,0,3.0,Petrol,yes,2016
2584,Volkswagen,20500.0,hatch,56,2.0,Diesel,yes,2014
2585,Mercedes-Benz,119000.0,sedan,27,3.0,Diesel,yes,2014
2586,Mitsubishi,40800.0,crossover,0,2.4,Diesel,yes,2016
2587,Renault,10700.0,van,265,2.0,Diesel,yes,2007
2588,Volkswagen,69990.0,van,1,2.0,Diesel,yes,2015
2589,Volkswagen,12500.0,sedan,128,2.0,Petrol,yes,2007
2590,Audi,15000.0,vagon,154,2.0,Diesel,yes,2008
2591,Mitsubishi,6300.0,sedan,126,1.6,Petrol,yes,2006
2592,Renault,13500.0,hatch,10,1.6,Petrol,yes,2014
2593,Volkswagen,17800.0,crossover,210,3.0,Diesel,yes,2005
2594,Volkswagen,10000.0,van,71,1.2,Petrol,yes,2013
2595,Volkswagen,10800.0,other,146,1.6,Diesel,yes,2012
2596,Mercedes-Benz,10900.0,sedan,360,5.0,Gas,yes,2001
2597,Volkswagen,15000.0,vagon,69,1.4,Petrol,yes,2012
2598,Volkswagen,9850.0,sedan,110,2.0,Petrol,yes,2006
2599,Mitsubishi,8500.0,crossover,320,3.0,Gas,yes,2000
2600,Volkswagen,14900.0,vagon,170,1.6,Diesel,yes,2011
2601,Mitsubishi,11500.0,sedan,72,2.4,Petrol,yes,2006
2602,Audi,8500.0,sedan,247,2.5,Diesel,yes,2001
2603,Mitsubishi,12900.0,sedan,40,2.0,Petrol,yes,2013
2604,Mitsubishi,30500.0,sedan,72,2.0,Petrol,yes,2006
2605,Mercedes-Benz,43500.0,other,51,3.0,Diesel,yes,2014
2606,BMW,30500.0,sedan,73,2.0,Petrol,yes,2013
2607,Mercedes-Benz,1650.0,sedan,257,1.8,Gas,no,1995
2608,Renault,9300.0,vagon,184,1.5,Diesel,yes,2011
2609,Mercedes-Benz,30500.0,sedan,89,6.3,Petrol,yes,2008
2610,Mercedes-Benz,16300.0,van,175,2.2,Diesel,yes,2010
2611,Renault,5750.0,crossover,225,2.0,Gas,yes,2003
2612,Mercedes-Benz,54500.0,sedan,29,3.0,Diesel,yes,2012
2613,Mercedes-Benz,11500.0,van,209,2.2,Diesel,yes,2008
2614,Mercedes-Benz,53500.0,crossover,46,5.5,Petrol,yes,2008
2615,Renault,11300.0,van,183,2.0,Diesel,yes,2011
2616,Volkswagen,13900.0,crossover,156,2.0,Diesel,yes,2012
2617,Audi,14300.0,sedan,175,3.0,Petrol,yes,2006
2618,Volkswagen,7500.0,van,280,1.6,Diesel,yes,2011
2619,Volkswagen,55555.0,van,63,2.0,Diesel,yes,2013
2620,Volkswagen,6999.0,hatch,195,1.4,Diesel,yes,2004
2621,Mitsubishi,11499.0,van,98,2.4,Petrol,yes,2008
2622,BMW,2850.0,sedan,214,1.9,Petrol,no,2000
2623,Renault,7150.0,van,118,1.5,Diesel,yes,2008
2624,Audi,25900.0,sedan,104,2.8,Petrol,yes,2010
2625,Toyota,12500.0,hatch,75,1.4,Diesel,yes,2012
2626,Mercedes-Benz,6200.0,van,196,2.2,Diesel,yes,2002
2627,Toyota,28700.0,crossover,92,3.5,Gas,yes,2012
2628,Volkswagen,6000.0,van,419,2.4,Diesel,yes,1995
2629,Audi,44800.0,crossover,100,3.0,Diesel,yes,2014
2630,BMW,37000.0,crossover,186,5.0,Petrol,yes,2008
2631,Audi,8000.0,sedan,234,2.4,Petrol,yes,1998
2632,Volkswagen,21500.0,sedan,1,1.4,Petrol,yes,2015
2633,BMW,4700.0,sedan,200,2.5,Petrol,yes,1995
2634,Mitsubishi,15500.0,crossover,102,3.0,Petrol,yes,2009
2635,Renault,7900.0,van,149,1.5,Diesel,yes,2013
2636,Toyota,32000.0,sedan,22,2.5,Petrol,yes,2015
2637,BMW,26999.0,crossover,180,4.8,Gas,yes,2008
2638,Toyota,7500.0,vagon,196,1.59,Petrol,yes,2003
2639,Mercedes-Benz,10999.0,van,191,2.2,Diesel,yes,2007
2640,Mitsubishi,7300.0,sedan,121,1.6,Gas,yes,2008
2641,Mercedes-Benz,8000.0,van,280,2.2,Diesel,yes,2005
2642,Mitsubishi,17555.0,crossover,115,3.0,Gas,yes,2008
2643,Volkswagen,38000.0,crossover,189,3.0,Diesel,yes,2012
2644,BMW,15400.0,vagon,179,2.0,Diesel,yes,2007
2645,Volkswagen,10200.0,van,137,1.9,Diesel,yes,2008
2646,Mercedes-Benz,7900.0,van,234,2.2,Diesel,yes,2002
2647,Mitsubishi,6700.0,sedan,161,1.6,Gas,yes,2006
2648,Mercedes-Benz,30000.0,other,176,5.5,Petrol,yes,2003
2649,Volkswagen,11000.0,vagon,210,1.9,Diesel,yes,2008
2650,Mercedes-Benz,38500.0,sedan,56,2.2,Diesel,yes,2014
2651,Mercedes-Benz,7600.0,van,280,2.2,Diesel,yes,2001
2652,Volkswagen,8900.0,hatch,90,1.9,Diesel,yes,2009
2653,Toyota,23400.0,crossover,120,4.0,Petrol,yes,2007
2654,Audi,37000.0,sedan,37,2.8,Petrol,yes,2012
2655,Renault,5600.0,vagon,151,1.5,Diesel,yes,2006
2656,Volkswagen,18900.0,sedan,75,1.8,Petrol,yes,2011
2657,Mercedes-Benz,15900.0,vagon,219,3.0,Diesel,yes,2007
2658,Mercedes-Benz,15200.0,sedan,170,2.8,Gas,yes,2007
2659,Volkswagen,20700.0,vagon,74,2.0,Diesel,yes,2013
2660,BMW,8200.0,sedan,210,3.5,Petrol,yes,1999
2661,Mitsubishi,5400.0,van,300,1.6,Petrol,yes,2002
2662,Mitsubishi,11700.0,sedan,82,1.5,Gas,yes,2010
2663,Mitsubishi,12000.0,sedan,121,2.4,Gas,yes,2009
2664,Volkswagen,8100.0,sedan,198,1.6,Petrol,yes,2007
2665,BMW,19999.0,sedan,290,4.8,Petrol,yes,2006
2666,Audi,32000.0,sedan,103,2.0,Diesel,yes,2013
2667,Volkswagen,6200.0,van,340,1.8,Petrol,yes,1999
2668,BMW,1500.0,sedan,270,2.5,Diesel,no,1992
2669,Volkswagen,17900.0,other,119,2.0,Diesel,yes,2012
2670,Mercedes-Benz,42500.0,sedan,140,5.5,Petrol,yes,2011
2671,BMW,4000.0,sedan,335,2.0,Diesel,no,1999
2672,Mitsubishi,13200.0,crossover,124,3.0,Gas,yes,2008
2673,Mercedes-Benz,24990.0,sedan,85,5.5,Petrol,yes,2008
2674,BMW,45200.0,crossover,68,3.0,Diesel,yes,2012
2675,Toyota,18400.0,crossover,160,4.7,Gas,yes,2003
2676,Volkswagen,9500.0,van,212,1.9,Diesel,yes,2006
2677,Audi,25500.0,sedan,140,2.8,Petrol,yes,2012
2678,Volkswagen,14999.0,crossover,200,4.2,Petrol,yes,2007
2679,Volkswagen,10200.0,van,153,2.5,Diesel,yes,2007
2680,Mitsubishi,7900.0,sedan,238,2.0,Gas,yes,2008
2681,BMW,52222.0,hatch,3,2.0,Diesel,yes,2016
2682,Mitsubishi,9000.0,sedan,110,2.0,Petrol,yes,2008
2683,Audi,4200.0,vagon,215,2.5,Diesel,no,2003
2684,Toyota,39500.0,other,100,4.5,Diesel,yes,2008
2685,BMW,9000.0,sedan,245,3.0,Diesel,yes,2001
2686,Mercedes-Benz,23900.0,sedan,96,3.5,Petrol,yes,2009
2687,Mercedes-Benz,55000.0,crossover,128,3.0,Diesel,yes,2013
2688,Mercedes-Benz,11700.0,sedan,246,5.0,Petrol,yes,2004
2689,Mitsubishi,40990.0,crossover,0,2.4,Diesel,yes,2016
2690,BMW,42000.0,sedan,71,2.99,Petrol,yes,2011
2691,Renault,12100.0,crossover,138,2.5,Gas,yes,2008
2692,Toyota,11400.0,sedan,118,1.4,Petrol,yes,2010
2693,Audi,7000.0,vagon,320,1.9,Diesel,yes,1996
2694,BMW,3500.0,hatch,1,2.0,Petrol,yes,2006
2695,Mitsubishi,23800.0,crossover,45,2.5,Diesel,yes,2015
2696,Mercedes-Benz,9500.0,other,220,2.2,Diesel,yes,2005
2697,BMW,37500.0,other,55,2.0,Petrol,yes,2014
2698,Renault,6000.0,van,1,1.9,Diesel,yes,2005
2699,Mercedes-Benz,71999.0,crossover,0,2.2,Diesel,yes,2016
2700,Mercedes-Benz,10150.0,other,190,2.2,Diesel,yes,2008
2701,Audi,8300.0,sedan,186,2.5,Diesel,yes,1996
2702,BMW,2600.0,sedan,270,2.0,Diesel,no,1998
2703,Mercedes-Benz,3500.0,sedan,250,2.7,Diesel,no,2001
2704,Mercedes-Benz,29900.0,crossover,86,3.0,Gas,yes,2010
2705,Volkswagen,19999.0,sedan,107,1.8,Petrol,yes,2011
2706,Volkswagen,6000.0,van,180,2.0,Diesel,yes,2008
2707,Mercedes-Benz,10900.0,van,360,2.2,Other,yes,2006
2708,Volkswagen,9999.0,van,165,1.6,Diesel,yes,2012
2709,Volkswagen,12400.0,other,145,3.2,Petrol,yes,2007
2710,Audi,3500.0,sedan,354,2.5,Diesel,no,2000
2711,BMW,20900.0,crossover,230,3.0,Diesel,yes,2006
2712,Audi,4150.0,sedan,220,2.5,Diesel,no,1999
2713,Volkswagen,4100.0,van,345,1.9,Diesel,no,2002
2714,Mercedes-Benz,28500.0,sedan,86,5.5,Petrol,yes,2007
2715,Toyota,18900.0,crossover,90,2.0,Petrol,yes,2010
2716,Mercedes-Benz,12500.0,van,167,2.2,Diesel,yes,2013
2717,Renault,2700.0,other,160,2.0,Petrol,no,2001
2718,Audi,10200.0,sedan,120,2.0,Petrol,yes,2006
2719,BMW,6900.0,sedan,238,3.5,Petrol,yes,1999
2720,Mitsubishi,13200.0,crossover,79,2.4,Gas,yes,2009
2721,Mercedes-Benz,124999.0,crossover,0,3.0,Diesel,yes,2016
2722,BMW,4100.0,sedan,200,2.7,Petrol,yes,1988
2723,Mercedes-Benz,3200.0,sedan,229,2.7,Diesel,no,2001
2724,Toyota,13699.0,crossover,160,2.0,Petrol,yes,2007
2725,Mitsubishi,5700.0,sedan,176,1.6,Petrol,yes,2004
2726,Mercedes-Benz,6500.0,other,215,2.2,Diesel,yes,2000
2727,Volkswagen,44000.0,crossover,150,4.2,Diesel,yes,2011
2728,BMW,37000.0,sedan,130,3.0,Petrol,yes,2011
2729,BMW,29500.0,crossover,189,3.0,Diesel,yes,2009
2730,Mercedes-Benz,99000.0,van,5,1.6,Diesel,yes,2013
2731,Volkswagen,4900.0,sedan,350,2.0,Gas,yes,2000
2732,Renault,5950.0,sedan,277,1.5,Diesel,yes,2005
2733,Mercedes-Benz,18300.0,sedan,155,3.0,Petrol,yes,2007
2734,Mercedes-Benz,4700.0,sedan,280,2.8,Petrol,yes,1993
2735,Toyota,37500.0,crossover,115,5.7,Petrol,yes,2008
2736,Volkswagen,15000.0,van,230,2.5,Diesel,yes,2007
2737,Mercedes-Benz,6900.0,sedan,350,3.0,Diesel,yes,1994
2738,Mercedes-Benz,8300.0,van,230,2.2,Diesel,yes,2004
2739,Renault,3600.0,van,199,1.9,Diesel,yes,2000
2740,Audi,2500.0,vagon,280,2.5,Other,no,1999
2741,Volkswagen,40500.0,crossover,37,3.0,Diesel,yes,2012
2742,Mercedes-Benz,85000.0,van,3,2.2,Diesel,yes,2016
2743,Audi,4800.0,sedan,341,2.8,Petrol,yes,1992
2744,Mercedes-Benz,9500.0,vagon,180,3.2,Diesel,yes,2002
2745,Toyota,12700.0,sedan,160,2.4,Gas,yes,2005
2746,Volkswagen,10799.0,van,128,1.9,Diesel,yes,2010
2747,Audi,27300.0,other,150,4.2,Petrol,yes,2007
2748,Toyota,21999.0,other,65,2.5,Petrol,yes,2012
2749,Mercedes-Benz,14500.0,van,300,2.2,Diesel,yes,2005
2750,Audi,12500.0,sedan,146,1.8,Petrol,yes,2007
2751,Renault,7200.0,van,123,1.5,Diesel,yes,2012
2752,Mitsubishi,8200.0,sedan,160,2.0,Gas,yes,2007
2753,Volkswagen,13200.0,van,150,1.4,Gas,yes,2012
2754,Audi,22500.0,sedan,124,3.0,Diesel,yes,2008
2755,BMW,4000.0,sedan,230,2.0,Diesel,no,2003
2756,Toyota,11300.0,sedan,260,3.5,Gas,yes,2007
2757,Toyota,9300.0,sedan,185,1.6,Gas,yes,2008
2758,Mitsubishi,20000.0,crossover,135,2.5,Diesel,yes,2011
2759,Volkswagen,17000.0,other,184,3.6,Petrol,yes,2008
2760,BMW,56500.0,crossover,45,3.0,Diesel,yes,2014
2761,BMW,8700.0,sedan,355,3.0,Diesel,yes,2000
2762,BMW,4600.0,sedan,340,2.0,Gas,yes,1995
2763,Mercedes-Benz,35000.0,crossover,154,3.2,Diesel,yes,2008
2764,Volkswagen,6900.0,sedan,256,1.8,Petrol,yes,2002
2765,Volkswagen,4200.0,van,210,2.0,Diesel,no,2004
2766,Mitsubishi,22500.0,other,57,2.5,Other,yes,2013
2767,Volkswagen,4500.0,van,380,2.0,Diesel,yes,2004
2768,Volkswagen,4800.0,hatch,90,1.9,Diesel,yes,1992
2769,Volkswagen,10900.0,sedan,136,1.8,Petrol,yes,2008
2770,Volkswagen,9900.0,other,178,2.5,Diesel,yes,2007
2771,Mercedes-Benz,11900.0,sedan,110,2.57,Petrol,yes,2004
2772,Mercedes-Benz,5200.0,sedan,370,2.0,Petrol,yes,1997
2773,Volkswagen,17400.0,sedan,73,1.8,Petrol,yes,2012
2774,Renault,6799.0,van,140,1.5,Diesel,yes,2012
2775,Mercedes-Benz,2300.0,sedan,300,2.0,Petrol,yes,1991
2776,Mercedes-Benz,32800.0,crossover,109,3.0,Diesel,yes,2011
2777,Volkswagen,4999.0,sedan,145,2.0,Petrol,yes,2000
2778,Volkswagen,10900.0,vagon,185,1.4,Petrol,yes,2011
2779,Mercedes-Benz,34999.0,other,85,5.5,Petrol,yes,2008
2780,Volkswagen,4100.0,hatch,160,1.8,Petrol,yes,2006
2781,Toyota,9000.0,sedan,232,2.4,Petrol,yes,2005
